Year,Interest_Rate,Inflation_Rate,GDP,Unemployment_Rate,Population,House_Overhang,House_Supply,House_Supply_Log,House_Overhang_Log,District_Encoded,State,House_Type,Predicted_House_Price
2026,2.9,1.95,448192.21,3.4,2120.5,0,113,4.736198448394496,0.0,13.273218263907559,Kuala Lumpur,Condominium,438352.08
2027,2.8,2.0,460796.27,3.4,2147.1,0,113,4.736198448394496,0.0,13.273218263907559,Kuala Lumpur,Condominium,431941.86
2028,3.0,2.3,473389.15,3.4,2173.6,0,113,4.736198448394496,0.0,13.273218263907559,Kuala Lumpur,Condominium,441583.84
2025,2.83,1.94,422950.5,3.5,2094.0,0,54,4.007333185232471,0.0,13.273218263907559,Kuala Lumpur,Detached House,1663004.05
2026,2.9,1.95,448192.21,3.4,2120.5,0,54,4.007333185232471,0.0,13.273218263907559,Kuala Lumpur,Detached House,1663004.05
2027,2.8,2.0,460796.27,3.4,2147.1,0,54,4.007333185232471,0.0,13.273218263907559,Kuala Lumpur,Detached House,1660012.93
2028,3.0,2.3,473389.15,3.4,2173.6,0,54,4.007333185232471,0.0,13.273218263907559,Kuala Lumpur,Detached House,1662294.17
2025,2.83,1.94,422950.5,3.5,2094.0,0,0,0.0,0.0,13.273218263907559,Kuala Lumpur,Flat,165791.82
2026,2.9,1.95,448192.21,3.4,2120.5,0,0,0.0,0.0,13.273218263907559,Kuala Lumpur,Flat,165791.82
2027,2.8,2.0,460796.27,3.4,2147.1,0,0,0.0,0.0,13.273218263907559,Kuala Lumpur,Flat,167871.03
2028,3.0,2.3,473389.15,3.4,2173.6,0,0,0.0,0.0,13.273218263907559,Kuala Lumpur,Flat,165900.49
2025,2.83,1.94,422950.5,3.5,2094.0,0,0,0.0,0.0,13.273218263907559,Kuala Lumpur,Semi-Detached House,1978210.74
2026,2.9,1.95,448192.21,3.4,2120.5,0,0,0.0,0.0,13.273218263907559,Kuala Lumpur,Semi-Detached House,1978210.74
2027,2.8,2.0,460796.27,3.4,2147.1,0,0,0.0,0.0,13.273218263907559,Kuala Lumpur,Semi-Detached House,1978210.74
2028,3.0,2.3,473389.15,3.4,2173.6,0,0,0.0,0.0,13.273218263907559,Kuala Lumpur,Semi-Detached House,1977640.06
2025,2.83,1.94,422950.5,3.5,2094.0,0,1676,7.424761761823209,0.0,13.273218263907559,Kuala Lumpur,Terraced House,592328.09
2026,2.9,1.95,448192.21,3.4,2120.5,0,1676,7.424761761823209,0.0,13.273218263907559,Kuala Lumpur,Terraced House,591569.12
2027,2.8,2.0,460796.27,3.4,2147.1,0,1676,7.424761761823209,0.0,13.273218263907559,Kuala Lumpur,Terraced House,591646.49
2028,3.0,2.3,473389.15,3.4,2173.6,0,1676,7.424761761823209,0.0,13.273218263907559,Kuala Lumpur,Terraced House,593293.28
2025,2.83,1.94,422950.5,3.5,2094.0,0,74,4.31748811353631,0.0,13.273218263907559,Kuala Lumpur,Town House,618222.78
2026,2.9,1.95,448192.21,3.4,2120.5,0,74,4.31748811353631,0.0,13.273218263907559,Kuala Lumpur,Town House,618222.78
2027,2.8,2.0,460796.27,3.4,2147.1,0,74,4.31748811353631,0.0,13.273218263907559,Kuala Lumpur,Town House,615344.62
2028,3.0,2.3,473389.15,3.4,2173.6,0,74,4.31748811353631,0.0,13.273218263907559,Kuala Lumpur,Town House,615493.58
2025,3.18,1.77,409448.04,2.9,579.5,54,943,6.8501261661455,4.007333185232471,12.94731953619707,Selangor,Cluster House,526099.01
2026,3.0,1.88,421388.36,3.0,588.5,55,922,6.827629234502852,4.02535169073515,12.94731953619707,Selangor,Cluster House,528171.09
2027,3.13,1.93,433328.07,2.7,597.8,53,901,6.804614520062624,3.9889840465642745,12.94731953619707,Selangor,Cluster House,525371.93
2028,3.11,1.94,445267.19,2.9,607.0,42,880,6.78105762593618,3.7612001156935624,12.94731953619707,Selangor,Cluster House,516456.39
2029,3.0,1.95,457205.71,2.8,616.2,47,860,6.7580945044277305,3.8712010109078907,12.94731953619707,Selangor,Cluster House,521035.29
2025,3.18,1.77,409448.04,2.9,579.5,890,55825,10.929994989669282,6.792344427470809,12.94731953619707,Selangor,Condominium,306269.34
2026,3.0,1.88,421388.36,3.0,588.5,722,49312,10.80594301695381,6.583409222158765,12.94731953619707,Selangor,Condominium,307324.94
2027,3.13,1.93,433328.07,2.7,597.8,586,40369,10.605842213846987,6.375024819828097,12.94731953619707,Selangor,Condominium,306953.63
2028,3.11,1.94,445267.19,2.9,607.0,476,29848,10.303906617422061,6.1675164908883415,12.94731953619707,Selangor,Condominium,300731.5
2029,3.0,1.95,457205.71,2.8,616.2,387,18606,9.831293132987641,5.961005339623274,12.94731953619707,Selangor,Condominium,249461.61
2025,3.18,1.77,409448.04,2.9,579.5,5,19126,9.858856228390534,1.791759469228055,12.94731953619707,Selangor,Detached House,532977.59
2026,3.0,1.88,421388.36,3.0,588.5,3,18589,9.83037908071549,1.3862943611198906,12.94731953619707,Selangor,Detached House,576542.07
2027,3.13,1.93,433328.07,2.7,597.8,2,18350,9.817439347910675,1.0986122886681096,12.94731953619707,Selangor,Detached House,538738.77
2028,3.11,1.94,445267.19,2.9,607.0,2,18233,9.811043262144848,1.0986122886681096,12.94731953619707,Selangor,Detached House,543560.9
2029,3.0,1.95,457205.71,2.8,616.2,1,18178,9.808022360718061,0.6931471805599453,12.94731953619707,Selangor,Detached House,555713.91
2025,3.18,1.77,409448.04,2.9,579.5,157,6239,8.738735461363474,5.062595033026967,12.94731953619707,Selangor,Flat,147193.22
2026,3.0,1.88,421388.36,3.0,588.5,156,6239,8.738735461363474,5.056245805348308,12.94731953619707,Selangor,Flat,146500.58
2027,3.13,1.93,433328.07,2.7,597.8,143,6239,8.738735461363474,4.969813299576001,12.94731953619707,Selangor,Flat,148005.9
2028,3.11,1.94,445267.19,2.9,607.0,130,6239,8.738735461363474,4.875197323201151,12.94731953619707,Selangor,Flat,146866.41
2029,3.0,1.95,457205.71,2.8,616.2,145,6239,8.738735461363474,4.983606621708336,12.94731953619707,Selangor,Flat,148536.44
2025,3.18,1.77,409448.04,2.9,579.5,39,9518,9.161045080251306,3.6888794541139363,12.94731953619707,Selangor,Semi-Detached House,956788.11
2026,3.0,1.88,421388.36,3.0,588.5,55,9219,9.12913031655064,4.02535169073515,12.94731953619707,Selangor,Semi-Detached House,957950.22
2027,3.13,1.93,433328.07,2.7,597.8,55,8987,9.10364563330522,4.02535169073515,12.94731953619707,Selangor,Semi-Detached House,957302.8
2028,3.11,1.94,445267.19,2.9,607.0,55,8805,9.0831885863157,4.02535169073515,12.94731953619707,Selangor,Semi-Detached House,957302.8
2029,3.0,1.95,457205.71,2.8,616.2,55,8663,9.066931788680826,4.02535169073515,12.94731953619707,Selangor,Semi-Detached House,957475.6
2025,3.18,1.77,409448.04,2.9,579.5,54,86916,11.372708919278638,4.007333185232471,12.94731953619707,Selangor,Terraced House,483960.35
2026,3.0,1.88,421388.36,3.0,588.5,38,87649,11.38110689034938,3.6635616461296463,12.94731953619707,Selangor,Terraced House,489115.17
2027,3.13,1.93,433328.07,2.7,597.8,27,88204,11.387418929730506,3.332204510175204,12.94731953619707,Selangor,Terraced House,484695.77
2028,3.11,1.94,445267.19,2.9,607.0,19,88001,11.38511482047481,2.995732273553991,12.94731953619707,Selangor,Terraced House,475767.3
2029,3.0,1.95,457205.71,2.8,616.2,13,87799,11.382816779623209,2.639057329615259,12.94731953619707,Selangor,Terraced House,474919.67
2025,3.18,1.77,409448.04,2.9,579.5,29,4200,8.343077871169383,3.4011973816621555,12.94731953619707,Selangor,Town House,343495.19
2026,3.0,1.88,421388.36,3.0,588.5,30,4200,8.343077871169383,3.4339872044851463,12.94731953619707,Selangor,Town House,343776.33
2027,3.13,1.93,433328.07,2.7,597.8,31,4200,8.343077871169383,3.4657359027997265,12.94731953619707,Selangor,Town House,343769.79
2028,3.11,1.94,445267.19,2.9,607.0,45,4200,8.343077871169383,3.828641396489095,12.94731953619707,Selangor,Town House,342456.36
2029,3.0,1.95,457205.71,2.8,616.2,40,4200,8.343077871169383,3.713572066704308,12.94731953619707,Selangor,Town House,343367.5
2025,3.13,2.03,412184.22,3.0,579.5,56,913,6.81783057145415,4.04305126783455,12.94731953619707,Selangor,Cluster House,526262.3
2026,3.18,2.05,423631.36,3.2,588.5,54,869,6.76849321164863,4.007333185232471,12.94731953619707,Selangor,Cluster House,526262.3
2027,3.0,2.06,435077.35,2.8,597.8,30,830,6.7226297948554485,3.4339872044851463,12.94731953619707,Selangor,Cluster House,512161.5
2028,3.11,2.07,446522.2,2.7,607.0,47,797,6.682108597449809,3.8712010109078907,12.94731953619707,Selangor,Cluster House,519850.1
2029,3.23,2.06,457965.9,3.0,616.2,35,769,6.646390514847729,3.58351893845611,12.94731953619707,Selangor,Cluster House,514949.45
2025,3.13,2.03,412184.22,3.0,579.5,103,59124,10.987409125794233,4.6443908991413725,12.94731953619707,Selangor,Condominium,302464.87
2026,3.18,2.05,423631.36,3.2,588.5,322,53367,10.88496659438935,5.777652323222656,12.94731953619707,Selangor,Condominium,303724.34
2027,3.0,2.06,435077.35,2.8,597.8,322,47802,10.774843678016403,5.777652323222656,12.94731953619707,Selangor,Condominium,303960.61
2028,3.11,2.07,446522.2,2.7,607.0,322,38319,10.553727232084796,5.777652323222656,12.94731953619707,Selangor,Condominium,303607.1
2029,3.23,2.06,457965.9,3.0,616.2,322,35745,10.484193653750324,5.777652323222656,12.94731953619707,Selangor,Condominium,303510.74
2025,3.13,2.03,412184.22,3.0,579.5,15,19133,9.859222136238113,2.772588722239781,12.94731953619707,Selangor,Detached House,522896.21
2026,3.18,2.05,423631.36,3.2,588.5,20,18606,9.831293132987641,3.044522437723423,12.94731953619707,Selangor,Detached House,517372.98
2027,3.0,2.06,435077.35,2.8,597.8,22,18358,9.817875196460205,3.1354942159291497,12.94731953619707,Selangor,Detached House,517611.64
2028,3.11,2.07,446522.2,2.7,607.0,23,18241,9.811481906740104,3.1780538303479458,12.94731953619707,Selangor,Detached House,503904.86
2029,3.23,2.06,457965.9,3.0,616.2,23,18186,9.808462332127018,3.1780538303479458,12.94731953619707,Selangor,Detached House,514257.88
2025,3.13,2.03,412184.22,3.0,579.5,165,6239,8.738735461363474,5.111987788356544,12.94731953619707,Selangor,Flat,147546.74
2026,3.18,2.05,423631.36,3.2,588.5,172,6239,8.738735461363474,5.153291594497779,12.94731953619707,Selangor,Flat,148151.31
2027,3.0,2.06,435077.35,2.8,597.8,158,6239,8.738735461363474,5.0689042022202315,12.94731953619707,Selangor,Flat,149272.27
2028,3.11,2.07,446522.2,2.7,607.0,143,6239,8.738735461363474,4.969813299576001,12.94731953619707,Selangor,Flat,149272.27
2029,3.23,2.06,457965.9,3.0,616.2,138,6239,8.738735461363474,4.9344739331306915,12.94731953619707,Selangor,Flat,148353.87
2025,3.13,2.03,412184.22,3.0,579.5,56,9515,9.160729871422848,4.04305126783455,12.94731953619707,Selangor,Semi-Detached House,961377.36
2026,3.18,2.05,423631.36,3.2,588.5,61,9218,9.129021850798594,4.127134385045092,12.94731953619707,Selangor,Semi-Detached House,955817.85
2027,3.0,2.06,435077.35,2.8,597.8,61,8987,9.10364563330522,4.127134385045092,12.94731953619707,Selangor,Semi-Detached House,959447.19
2028,3.11,2.07,446522.2,2.7,607.0,61,8808,9.083529205109796,4.127134385045092,12.94731953619707,Selangor,Semi-Detached House,959274.03
2029,3.23,2.06,457965.9,3.0,616.2,61,8670,9.06773940337716,4.127134385045092,12.94731953619707,Selangor,Semi-Detached House,958637.83
2025,3.13,2.03,412184.22,3.0,579.5,43,86998,11.373651903317787,3.784189633918261,12.94731953619707,Selangor,Terraced House,489555.58
2026,3.18,2.05,423631.36,3.2,588.5,32,87734,11.382076186545236,3.4965075614664802,12.94731953619707,Selangor,Terraced House,487621.8
2027,3.0,2.06,435077.35,2.8,597.8,23,88489,11.390644830261396,3.1780538303479458,12.94731953619707,Selangor,Terraced House,487022.02
2028,3.11,2.07,446522.2,2.7,607.0,17,88421,11.389876086441317,2.8903717578961645,12.94731953619707,Selangor,Terraced House,475986.66
2029,3.23,2.06,457965.9,3.0,616.2,12,88529,11.391096756605094,2.5649493574615367,12.94731953619707,Selangor,Terraced House,474501.59
2025,3.13,2.03,412184.22,3.0,579.5,2,4193,8.341410211461865,1.0986122886681096,12.94731953619707,Selangor,Town House,348291.86
2026,3.18,2.05,423631.36,3.2,588.5,0,4193,8.341410211461865,0.0,12.94731953619707,Selangor,Town House,348454.15
2027,3.0,2.06,435077.35,2.8,597.8,0,4193,8.341410211461865,0.0,12.94731953619707,Selangor,Town House,353276.04
2028,3.11,2.07,446522.2,2.7,607.0,0,4193,8.341410211461865,0.0,12.94731953619707,Selangor,Town House,353168.56
2029,3.23,2.06,457965.9,3.0,616.2,0,4193,8.341410211461865,0.0,12.94731953619707,Selangor,Town House,352430.47
2025,2.78,2.03,432352.69,3.0,579.5,79,918,6.823286122355687,4.382026634673881,12.94731953619707,Selangor,Cluster House,533319.76
2026,2.77,2.05,445469.97,2.5,588.5,79,918,6.823286122355687,4.382026634673881,12.94731953619707,Selangor,Cluster House,531523.83
2027,2.76,2.06,458586.35,2.7,597.8,79,918,6.823286122355687,4.382026634673881,12.94731953619707,Selangor,Cluster House,531777.41
2028,3.0,2.05,471701.82,2.0,607.0,79,918,6.823286122355687,4.382026634673881,12.94731953619707,Selangor,Cluster House,530291.34
2029,3.11,2.04,484816.39,2.9,616.2,79,918,6.823286122355687,4.382026634673881,12.94731953619707,Selangor,Cluster House,531635.0
2025,2.78,2.03,432352.69,3.0,579.5,980,58446,10.975875639663405,6.8885724595653635,12.94731953619707,Selangor,Condominium,308707.94
2026,2.77,2.05,445469.97,2.5,588.5,786,57753,10.963947890054659,6.668228248417403,12.94731953619707,Selangor,Condominium,307259.02
2027,2.76,2.06,458586.35,2.7,597.8,645,56928,10.949560156359622,6.470799503782602,12.94731953619707,Selangor,Condominium,306432.71
2028,3.0,2.05,471701.82,2.0,607.0,732,56096,10.93483761414507,6.597145701886651,12.94731953619707,Selangor,Condominium,307593.8
2029,3.11,2.04,484816.39,2.9,616.2,681,55278,10.920148368552894,6.525029657843462,12.94731953619707,Selangor,Condominium,306721.67
2025,2.78,2.03,432352.69,3.0,579.5,2,19135,9.859326656750358,1.0986122886681096,12.94731953619707,Selangor,Detached House,589339.22
2026,2.77,2.05,445469.97,2.5,588.5,2,18610,9.831508082743964,1.0986122886681096,12.94731953619707,Selangor,Detached House,571660.49
2027,2.76,2.06,458586.35,2.7,597.8,1,18362,9.81809304951918,0.6931471805599453,12.94731953619707,Selangor,Detached House,572719.39
2028,3.0,2.05,471701.82,2.0,607.0,1,18246,9.811755961936536,0.6931471805599453,12.94731953619707,Selangor,Detached House,556300.38
2029,3.11,2.04,484816.39,2.9,616.2,0,18191,9.808737215990318,0.0,12.94731953619707,Selangor,Detached House,549736.73
2025,2.78,2.03,432352.69,3.0,579.5,56,6239,8.738735461363474,4.04305126783455,12.94731953619707,Selangor,Flat,146047.18
2026,2.77,2.05,445469.97,2.5,588.5,130,6239,8.738735461363474,4.875197323201151,12.94731953619707,Selangor,Flat,148552.86
2027,2.76,2.06,458586.35,2.7,597.8,175,6239,8.738735461363474,5.170483995038151,12.94731953619707,Selangor,Flat,148494.28
2028,3.0,2.05,471701.82,2.0,607.0,129,6239,8.738735461363474,4.867534450455582,12.94731953619707,Selangor,Flat,148536.02
2029,3.11,2.04,484816.39,2.9,616.2,138,6239,8.738735461363474,4.9344739331306915,12.94731953619707,Selangor,Flat,148616.43
2025,2.78,2.03,432352.69,3.0,579.5,50,9280,9.135724578595394,3.9318256327243257,12.94731953619707,Selangor,Semi-Detached House,958100.0
2026,2.77,2.05,445469.97,2.5,588.5,54,8972,9.101975347298058,4.007333185232471,12.94731953619707,Selangor,Semi-Detached House,954392.25
2027,2.76,2.06,458586.35,2.7,597.8,56,8824,9.085343881801498,4.04305126783455,12.94731953619707,Selangor,Semi-Detached House,955572.44
2028,3.0,2.05,471701.82,2.0,607.0,58,8754,9.077380244719953,4.07753744390572,12.94731953619707,Selangor,Semi-Detached House,969988.42
2029,3.11,2.04,484816.39,2.9,616.2,58,8720,9.073489189226986,4.07753744390572,12.94731953619707,Selangor,Semi-Detached House,960640.35
2025,2.78,2.03,432352.69,3.0,579.5,78,86623,11.369332192414028,4.3694478524670215,12.94731953619707,Selangor,Terraced House,501875.1
2026,2.77,2.05,445469.97,2.5,588.5,43,87903,11.384000588895,3.784189633918261,12.94731953619707,Selangor,Terraced House,496099.27
2027,2.76,2.06,458586.35,2.7,597.8,56,88761,11.393713909465049,4.04305126783455,12.94731953619707,Selangor,Terraced House,498070.71
2028,3.0,2.05,471701.82,2.0,607.0,20,88905,11.395334910788097,3.044522437723423,12.94731953619707,Selangor,Terraced House,474587.64
2029,3.11,2.04,484816.39,2.9,616.2,39,87608,11.380639011373146,3.6888794541139363,12.94731953619707,Selangor,Terraced House,492820.94
2025,2.78,2.03,432352.69,3.0,579.5,29,4201,8.343315881404946,3.4011973816621555,12.94731953619707,Selangor,Town House,343587.1
2026,2.77,2.05,445469.97,2.5,588.5,30,4201,8.343315881404946,3.4339872044851463,12.94731953619707,Selangor,Town House,345273.32
2027,2.76,2.06,458586.35,2.7,597.8,31,4201,8.343315881404946,3.4657359027997265,12.94731953619707,Selangor,Town House,347535.53
2028,3.0,2.05,471701.82,2.0,607.0,45,4201,8.343315881404946,3.828641396489095,12.94731953619707,Selangor,Town House,343286.87
2029,3.11,2.04,484816.39,2.9,616.2,40,4201,8.343315881404946,3.713572066704308,12.94731953619707,Selangor,Town House,343393.42
2025,2.83,1.94,422950.5,2.9,579.5,63,899,6.802394763324311,4.1588830833596715,12.94731953619707,Selangor,Cluster House,529582.55
2026,2.9,1.95,448192.21,2.9,588.5,63,844,6.739336627357174,4.1588830833596715,12.94731953619707,Selangor,Cluster House,529094.76
2027,2.8,2.0,460796.27,2.9,597.8,63,799,6.684611727667927,4.1588830833596715,12.94731953619707,Selangor,Cluster House,529094.76
2028,3.0,2.3,473389.15,2.9,607.0,63,761,6.635946555686647,4.1588830833596715,12.94731953619707,Selangor,Cluster House,527794.6
2025,2.83,1.94,422950.5,2.9,579.5,1023,59101,10.987020043769144,6.931471805599453,12.94731953619707,Selangor,Condominium,310716.29
2026,2.9,1.95,448192.21,2.9,588.5,841,59101,10.987020043769144,6.7357800142423265,12.94731953619707,Selangor,Condominium,306586.98
2027,2.8,2.0,460796.27,2.9,597.8,692,59101,10.987020043769144,6.541029999189903,12.94731953619707,Selangor,Condominium,306554.24
2028,3.0,2.3,473389.15,2.9,607.0,569,59101,10.987020043769144,6.345636360828596,12.94731953619707,Selangor,Condominium,306588.28
2025,2.83,1.94,422950.5,2.9,579.5,33,19343,9.870137572854574,3.5263605246161616,12.94731953619707,Selangor,Detached House,526944.88
2026,2.9,1.95,448192.21,2.9,588.5,33,18715,9.837134051986107,3.5263605246161616,12.94731953619707,Selangor,Detached House,527054.32
2027,2.8,2.0,460796.27,2.9,597.8,33,18280,9.813617548107086,3.5263605246161616,12.94731953619707,Selangor,Detached House,527054.32
2028,3.0,2.3,473389.15,2.9,607.0,33,17979,9.79701530802561,3.5263605246161616,12.94731953619707,Selangor,Detached House,515601.26
2025,2.83,1.94,422950.5,2.9,579.5,69,6239,8.738735461363474,4.248495242049359,12.94731953619707,Selangor,Flat,147625.04
2026,2.9,1.95,448192.21,2.9,588.5,109,6239,8.738735461363474,4.700480365792417,12.94731953619707,Selangor,Flat,147658.71
2027,2.8,2.0,460796.27,2.9,597.8,132,6239,8.738735461363474,4.890349128221754,12.94731953619707,Selangor,Flat,147633.3
2028,3.0,2.3,473389.15,2.9,607.0,145,6239,8.738735461363474,4.983606621708336,12.94731953619707,Selangor,Flat,148543.85
2025,2.83,1.94,422950.5,2.9,579.5,35,9212,9.128370809108931,3.58351893845611,12.94731953619707,Selangor,Semi-Detached House,954254.15
2026,2.9,1.95,448192.21,2.9,588.5,42,8879,9.091556835986216,3.7612001156935624,12.94731953619707,Selangor,Semi-Detached House,957344.0
2027,2.8,2.0,460796.27,2.9,597.8,45,8718,9.073259831427816,3.828641396489095,12.94731953619707,Selangor,Semi-Detached House,955474.33
2028,3.0,2.3,473389.15,2.9,607.0,47,8641,9.064389316491878,3.8712010109078907,12.94731953619707,Selangor,Semi-Detached House,959655.11
2025,2.83,1.94,422950.5,2.9,579.5,57,86719,11.370439816673473,4.060443010546419,12.94731953619707,Selangor,Terraced House,499147.07
2026,2.9,1.95,448192.21,2.9,588.5,43,87725,11.381973599645493,3.784189633918261,12.94731953619707,Selangor,Terraced House,497969.19
2027,2.8,2.0,460796.27,2.9,597.8,32,88364,11.389231242623897,3.4965075614664802,12.94731953619707,Selangor,Terraced House,498285.21
2028,3.0,2.3,473389.15,2.9,607.0,24,89011,11.396526471086007,3.2188758248682006,12.94731953619707,Selangor,Terraced House,496063.53
2025,2.83,1.94,422950.5,2.9,579.5,20,4218,8.347353412124338,3.044522437723423,12.94731953619707,Selangor,Town House,343365.11
2026,2.9,1.95,448192.21,2.9,588.5,19,4218,8.347353412124338,2.995732273553991,12.94731953619707,Selangor,Town House,343365.11
2027,2.8,2.0,460796.27,2.9,597.8,45,4218,8.347353412124338,3.828641396489095,12.94731953619707,Selangor,Town House,341791.92
2028,3.0,2.3,473389.15,2.9,607.0,47,4218,8.347353412124338,3.8712010109078907,12.94731953619707,Selangor,Town House,348056.55
2025,3.18,1.77,409448.04,2.9,1545.3,7,1526,7.3310603052186325,2.0794415416798357,13.063380170070984,Selangor,Cluster House,682439.17
2026,3.0,1.88,421388.36,3.0,1569.8,7,1864,7.5310163320779155,2.0794415416798357,13.063380170070984,Selangor,Cluster House,686123.36
2027,3.13,1.93,433328.07,2.7,1594.3,7,1712,7.44600149832412,2.0794415416798357,13.063380170070984,Selangor,Cluster House,673445.79
2028,3.11,1.94,445267.19,2.9,1618.8,7,1780,7.484930283289661,2.0794415416798357,13.063380170070984,Selangor,Cluster House,676278.28
